I0,peak_I,peak_I_fraction,time_to_peak,total_infected,attack_rate,beta,gamma,contact_rate,infection_prob,R0_eff,S_eq,I_eq,R_eq,S_crit,S_crit_fraction,scenario_id,scale_contact,scale_infection_prob,scale_gamma,csv_path,plot_path,heatmap_path,scenario_wall_time
100.0,4539.193352288198,0.399858470074718,18.5,11111.357617876987,0.9788017633788748,0.43574999999999997,0.1125,10.5,0.041499999999999995,3.873333333333333,11352.0,0.0,0.0,2930.808950086059,0.25817555938037867,586.0,1.05,1.0,0.9,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1125_timeseries.png,,4.036839599953964
100.0,4322.716934095947,0.38078901815503413,18.75,11050.882738121905,0.9734745188620424,0.43574999999999997,0.11875,10.5,0.041499999999999995,3.6694736842105264,11352.0,0.0,0.0,3093.631669535284,0.27251864601262193,587.0,1.05,1.0,0.95,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1187_timeseries.png,,4.037241500103846
100.0,4114.386600015183,0.36243715644954044,18.75,10982.647966994646,0.9674637039283515,0.43574999999999997,0.125,10.5,0.041499999999999995,3.4859999999999998,11352.0,0.0,0.0,3256.4543889845095,0.2868617326448652,588.0,1.05,1.0,1.0,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1250_timeseries.png,,4.026740400120616
100.0,3913.777979833034,0.34476550209945683,19.0,10906.66411983334,0.9607702713031483,0.43574999999999997,0.13125,10.5,0.041499999999999995,3.32,11352.0,0.0,0.0,3419.277108433735,0.30120481927710846,589.0,1.05,1.0,1.05,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1313_timeseries.png,,4.030677800066769
100.0,3721.6545107963866,0.3278413064478847,19.0,10822.979955274883,0.9533985161447219,0.43574999999999997,0.1375,10.5,0.041499999999999995,3.1690909090909085,11352.0,0.0,0.0,3582.0998278829607,0.3155479059093517,590.0,1.05,1.0,1.1,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1375_timeseries.png,,4.0323379000183195
100.0,4735.667636506698,0.4171659299248324,17.75,11157.839101535852,0.9828963267737714,0.45753749999999993,0.1125,10.5,0.043574999999999996,4.066999999999999,11352.0,0.0,0.0,2791.2466191295803,0.24588148512417018,591.0,1.05,1.05,0.9,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1125_timeseries.png,,4.026729600038379
100.0,4521.792076836907,0.39832558816392766,17.75,11106.784641383934,0.9783989289450259,0.45753749999999993,0.11875,10.5,0.043574999999999996,3.8529473684210522,11352.0,0.0,0.0,2946.31587574789,0.2595415676310685,592.0,1.05,1.05,0.95,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1187_timeseries.png,,4.025050199823454
100.0,4315.416156561117,0.3801458911699363,17.75,11048.734363698666,0.9732852681200376,0.45753749999999993,0.125,10.5,0.043574999999999996,3.6602999999999994,11352.0,0.0,0.0,3101.3851323661997,0.2732016501379669,593.0,1.05,1.05,1.0,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1250_timeseries.png,,4.018274699803442
100.0,4117.0108145214435,0.36266832404170574,18.0,10983.65348748437,0.9675522804337887,0.45753749999999993,0.13125,10.5,0.043574999999999996,3.4859999999999993,11352.0,0.0,0.0,3256.45438898451,0.28686173264486525,594.0,1.05,1.05,1.05,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1313_timeseries.png,,3.9940406000241637
100.0,3926.300330787218,0.3458685985541947,18.0,10911.547410142857,0.9612004413445082,0.45753749999999993,0.1375,10.5,0.043574999999999996,3.327545454545454,11352.0,0.0,0.0,3411.52364560282,0.30052181515176357,595.0,1.05,1.05,1.1,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1375_timeseries.png,,3.985004900023341
100.0,4920.351439578575,0.4334347638811289,16.75,11195.143784294605,0.9861825039019209,0.47932499999999995,0.1125,10.5,0.045649999999999996,4.260666666666666,11352.0,0.0,0.0,2664.3717728055085,0.23470505398216246,596.0,1.05,1.1,0.9,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1125_timeseries.png,,3.9749010000377893
100.0,4708.863549879158,0.4148047524558807,17.0,11152.025863546234,0.9823842374512186,0.47932499999999995,0.11875,10.5,0.045649999999999996,4.036421052631579,11352.0,0.0,0.0,2812.3924268502583,0.24774422364783813,597.0,1.05,1.1,0.95,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1187_timeseries.png,,3.9735614999663085
100.0,4505.752149957766,0.3969126277270759,17.0,11102.610260411615,0.9780312068720591,0.47932499999999995,0.125,10.5,0.045649999999999996,3.8345999999999996,11352.0,0.0,0.0,2960.413080895009,0.2607833933135138,598.0,1.05,1.1,1.0,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1250_timeseries.png,,3.9666575000155717
100.0,4309.434447546049,0.37961896120032146,17.0,11046.823673048835,0.9731169549902075,0.47932499999999995,0.13125,10.5,0.045649999999999996,3.6519999999999992,11352.0,0.0,0.0,3108.4337349397597,0.27382256297918955,599.0,1.05,1.1,1.05,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1313_timeseries.png,,3.9638314000330865
100.0,4119.494740861518,0.3628871336206411,17.0,10984.634157117662,0.9676386678222042,0.47932499999999995,0.1375,10.5,0.045649999999999996,3.4859999999999993,11352.0,0.0,0.0,3256.45438898451,0.28686173264486525,600.0,1.05,1.1,1.1,sir_data\sir_100_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1375_timeseries.png,,3.9624435999430716
100.0,4299.983929308514,0.37878646311738146,19.75,11043.856563187295,0.9728555816761183,0.41084999999999994,0.1125,11.0,0.037349999999999994,3.6519999999999992,11352.0,0.0,0.0,3108.4337349397597,0.27382256297918955,601.0,1.1,0.9,0.9,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1125_timeseries.png,,0.2877786001190543
100.0,4080.1518922814057,0.3594214140487496,20.0,10970.407650282046,0.966385451927594,0.41084999999999994,0.11875,11.0,0.037349999999999994,3.4597894736842103,11352.0,0.0,0.0,3281.1244979919684,0.2890349275891445,602.0,1.1,0.9,0.95,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1187_timeseries.png,,0.46498339995741844
100.0,3869.5428175188545,0.34086881761089277,20.0,10888.236699665715,0.9591469960945838,0.41084999999999994,0.125,11.0,0.037349999999999994,3.2867999999999995,11352.0,0.0,0.0,3453.815261044177,0.30424729219909946,603.0,1.1,0.9,1.0,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1250_timeseries.png,,0.8121586001943797
100.0,3667.289541826031,0.3230522852207568,20.25,10797.416205044305,0.9511466001624652,0.41084999999999994,0.13125,11.0,0.037349999999999994,3.130285714285714,11352.0,0.0,0.0,3626.506024096386,0.31945965680905447,604.0,1.1,0.9,1.05,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1313_timeseries.png,,0.9611100000329316
100.0,3473.486347592951,0.30598012223334664,20.25,10698.052632213863,0.9423936427249703,0.41084999999999994,0.1375,11.0,0.037349999999999994,2.987999999999999,11352.0,0.0,0.0,3799.1967871485954,0.3346720214190094,605.0,1.1,0.9,1.1,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1375_timeseries.png,,0.6099443000275642
100.0,4520.312495103283,0.3981952515066317,18.75,11106.369156446064,0.9783623287919366,0.4336749999999999,0.1125,11.0,0.039424999999999995,3.854888888888888,11352.0,0.0,0.0,2944.8319594166146,0.2594108491381796,606.0,1.1,0.95,0.9,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1125_timeseries.png,,1.1235493998974562
100.0,4303.189300771276,0.3790688249446156,18.75,11044.909242775613,0.9729483124361886,0.4336749999999999,0.11875,11.0,0.039424999999999995,3.6519999999999997,11352.0,0.0,0.0,3108.4337349397597,0.2738225629791895,607.0,1.1,0.95,0.95,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1187_timeseries.png,,1.2836409001611173
100.0,4094.1978412736626,0.3606587245660379,19.0,10975.613007226655,0.9668439928846595,0.4336749999999999,0.125,11.0,0.039424999999999995,3.4693999999999994,11352.0,0.0,0.0,3272.0355104629048,0.28823427682019953,608.0,1.1,0.95,1.0,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1250_timeseries.png,,1.4449880998581648
100.0,3894.2421925622043,0.3430445906062548,19.0,10898.496001238793,0.9600507400668422,0.4336749999999999,0.13125,11.0,0.039424999999999995,3.3041904761904752,11352.0,0.0,0.0,3435.6372859860503,0.3026459906612095,609.0,1.1,0.95,1.05,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1313_timeseries.png,,1.6084889001213014
100.0,3701.132049511829,0.32603347863916743,19.0,10813.61144798739,0.9525732424231317,0.4336749999999999,0.1375,11.0,0.039424999999999995,3.153999999999999,11352.0,0.0,0.0,3599.2390615091954,0.3170577045022195,610.0,1.1,0.95,1.1,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1375_timeseries.png,,1.958343799924478
100.0,4726.826729207883,0.41638713259407,17.75,11155.850655205157,0.982721164130123,0.45649999999999996,0.1125,11.0,0.041499999999999995,4.057777777777777,11352.0,0.0,0.0,2797.590361445784,0.24644030668127057,611.0,1.1,1.0,0.9,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1125_timeseries.png,,1.7770425998605788
100.0,4512.49934268885,0.39750698931367606,17.75,11104.383401663781,0.978187403247338,0.45649999999999996,0.11875,11.0,0.041499999999999995,3.8442105263157895,11352.0,0.0,0.0,2953.012048192771,0.26013143483023005,612.0,1.1,1.0,0.95,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1187_timeseries.png,,2.1283954000100493
100.0,4305.676307071898,0.37928790583790506,17.75,11045.885487834132,0.973034310062908,0.45649999999999996,0.125,11.0,0.041499999999999995,3.6519999999999997,11352.0,0.0,0.0,3108.4337349397592,0.2738225629791895,613.0,1.1,1.0,1.0,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1250_timeseries.png,,2.284380199853331
100.0,4107.842864577155,0.36186071745746606,18.0,10980.324138384116,0.9672589973911307,0.45649999999999996,0.13125,11.0,0.041499999999999995,3.4780952380952375,11352.0,0.0,0.0,3263.8554216867474,0.287513691128149,614.0,1.1,1.0,1.05,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1313_timeseries.png,,2.620726600056514
100.0,3916.677981337186,0.34502096382462877,18.0,10907.706674699275,0.9608621101743547,0.45649999999999996,0.1375,11.0,0.041499999999999995,3.3199999999999994,11352.0,0.0,0.0,3419.2771084337355,0.30120481927710846,615.0,1.1,1.0,1.1,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1375_timeseries.png,,2.4402020000852644
100.0,4920.351439578575,0.4334347638811289,16.75,11195.143784294605,0.9861825039019209,0.47932499999999995,0.1125,11.0,0.043574999999999996,4.260666666666666,11352.0,0.0,0.0,2664.3717728055085,0.23470505398216246,616.0,1.1,1.05,0.9,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1125_timeseries.png,,2.770952299935743
100.0,4708.863549879158,0.4148047524558807,17.0,11152.025863546234,0.9823842374512186,0.47932499999999995,0.11875,11.0,0.043574999999999996,4.036421052631579,11352.0,0.0,0.0,2812.3924268502583,0.24774422364783813,617.0,1.1,1.05,0.95,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1187_timeseries.png,,3.092865499900654
100.0,4505.752149957766,0.3969126277270759,17.0,11102.610260411615,0.9780312068720591,0.47932499999999995,0.125,11.0,0.043574999999999996,3.8345999999999996,11352.0,0.0,0.0,2960.413080895009,0.2607833933135138,618.0,1.1,1.05,1.0,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1250_timeseries.png,,2.920307899825275
100.0,4309.434447546049,0.37961896120032146,17.0,11046.823673048835,0.9731169549902075,0.47932499999999995,0.13125,11.0,0.043574999999999996,3.6519999999999992,11352.0,0.0,0.0,3108.4337349397597,0.27382256297918955,619.0,1.1,1.05,1.05,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1313_timeseries.png,,3.254096999997273
100.0,4119.494740861518,0.3628871336206411,17.0,10984.634157117662,0.9676386678222042,0.47932499999999995,0.1375,11.0,0.043574999999999996,3.4859999999999993,11352.0,0.0,0.0,3256.45438898451,0.28686173264486525,620.0,1.1,1.05,1.1,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1375_timeseries.png,,3.593921599909663
100.0,5103.118372277701,0.4495347403345403,16.0,11226.428717669569,0.9889384000766005,0.50215,0.1125,11.0,0.045649999999999996,4.463555555555556,11352.0,0.0,0.0,2543.2639649507123,0.22403664243751867,621.0,1.1,1.1,0.9,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1125.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1125_timeseries.png,,3.4208742999471724
100.0,4894.352256655502,0.4311444905440012,16.0,11190.300255007622,0.9857558364171619,0.50215,0.11875,11.0,0.045649999999999996,4.228631578947368,11352.0,0.0,0.0,2684.556407447974,0.23648312257293638,622.0,1.1,1.1,0.95,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1187.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1187_timeseries.png,,3.757259599864483
100.0,4693.378764342979,0.41344069453338433,16.25,11148.54071969364,0.9820772304169872,0.50215,0.125,11.0,0.045649999999999996,4.0172,11352.0,0.0,0.0,2825.8488499452355,0.2489296027083541,623.0,1.1,1.1,1.0,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1250.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1250_timeseries.png,,3.9353293001186103
100.0,4499.898343485771,0.39639696471861974,16.25,11101.043375061876,0.9778931796213773,0.50215,0.13125,11.0,0.045649999999999996,3.8259047619047615,11352.0,0.0,0.0,2967.1412924424976,0.2613760828437718,624.0,1.1,1.1,1.05,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1313.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1313_timeseries.png,,4.105224899947643
100.0,4312.586047459051,0.37989658628074796,16.25,11047.743060269528,0.9731979439983728,0.50215,0.1375,11.0,0.045649999999999996,3.6519999999999997,11352.0,0.0,0.0,3108.4337349397592,0.2738225629791895,625.0,1.1,1.1,1.1,sir_data\sir_100_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1375.csv,sir_plots\sir_100_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1375_timeseries.png,,4.105566600104794
500.0,3604.5438560856323,0.3175250049405948,16.75,10722.431070179264,0.9445411443075461,0.33614999999999995,0.1125,9.0,0.037349999999999994,2.9879999999999995,11352.0,0.0,0.0,3799.1967871485954,0.3346720214190094,626.0,0.9,0.9,0.9,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1125.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1125_timeseries.png,,4.104077599942684
500.0,3386.568769508215,0.29832353501657993,16.75,10596.189094743786,0.933420462891454,0.33614999999999995,0.11875,9.0,0.037349999999999994,2.8307368421052628,11352.0,0.0,0.0,4010.2632753235166,0.3532649114978433,627.0,0.9,0.9,0.95,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1187.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1187_timeseries.png,,4.0853665000759065
500.0,3179.6921370861314,0.28009973018729134,16.75,10458.666299723865,0.9213060517727154,0.33614999999999995,0.125,9.0,0.037349999999999994,2.6891999999999996,11352.0,0.0,0.0,4221.329763498439,0.37185780157667714,628.0,0.9,0.9,1.0,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1250.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1250_timeseries.png,,4.065336999949068
500.0,2983.3791114357305,0.26280647563739695,16.75,10310.266159171877,0.9082334530630618,0.33614999999999995,0.13125,9.0,0.037349999999999994,2.5611428571428565,11352.0,0.0,0.0,4432.396251673361,0.390450691655511,629.0,0.9,0.9,1.05,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1313.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1313_timeseries.png,,4.062542600091547
500.0,2797.1386783946723,0.24640051782898806,16.75,10151.413804609472,0.8942401166851192,0.33614999999999995,0.1375,9.0,0.037349999999999994,2.444727272727272,11352.0,0.0,0.0,4643.462739848283,0.4090435817343449,630.0,0.9,0.9,1.1,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1375.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1375_timeseries.png,,4.062468099873513
500.0,3824.347107513272,0.33688751827988656,16.0,10832.593080022976,0.9542453382684087,0.35482499999999995,0.1125,9.0,0.039424999999999995,3.1539999999999995,11352.0,0.0,0.0,3599.2390615091954,0.3170577045022195,631.0,0.9,0.95,0.9,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1125.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1125_timeseries.png,,4.051634000148624
500.0,3606.7747885757303,0.3177215282395816,16.0,10723.767941238491,0.9446589095523689,0.35482499999999995,0.11875,9.0,0.039424999999999995,2.9879999999999995,11352.0,0.0,0.0,3799.196787148595,0.3346720214190094,632.0,0.9,0.95,0.95,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1187.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1187_timeseries.png,,4.0495690000243485
500.0,3399.7178679555236,0.299481841786075,16.0,10604.496447646454,0.9341522593064177,0.35482499999999995,0.125,9.0,0.039424999999999995,2.8385999999999996,11352.0,0.0,0.0,3999.1545127879945,0.35228633833579936,633.0,0.9,0.95,1.0,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1250.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1250_timeseries.png,,4.048654200043529
500.0,3202.6700804858347,0.28212386191735683,16.0,10475.088650365491,0.9227526999969601,0.35482499999999995,0.13125,9.0,0.039424999999999995,2.703428571428571,11352.0,0.0,0.0,4199.112238427395,0.36990065525258936,634.0,0.9,0.95,1.05,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1313.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1313_timeseries.png,,4.049229099880904
500.0,3015.303038673604,0.2656186609120511,15.75,10335.88065463893,0.9104898392035703,0.35482499999999995,0.1375,9.0,0.039424999999999995,2.580545454545454,11352.0,0.0,0.0,4399.0699640667945,0.38751497216937936,635.0,0.9,0.95,1.1,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1375.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1375_timeseries.png,,4.046374200144783
500.0,4031.9976727107387,0.35517949900552664,15.25,10922.500463463393,0.9621652980499817,0.37349999999999994,0.1125,9.0,0.041499999999999995,3.3199999999999994,11352.0,0.0,0.0,3419.277108433736,0.30120481927710846,636.0,0.9,1.0,0.9,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1125.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1125_timeseries.png,,4.046846600016579
500.0,3815.421126439646,0.33610122678291454,15.25,10828.572250432951,0.9538911425680895,0.37349999999999994,0.11875,9.0,0.041499999999999995,3.1452631578947363,11352.0,0.0,0.0,3609.236947791165,0.3179384203480589,637.0,0.9,1.0,0.95,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1187.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1187_timeseries.png,,4.045959299895912
500.0,3608.819962389212,0.3179016880187819,15.25,10724.991167013422,0.9447666637608723,0.37349999999999994,0.125,9.0,0.041499999999999995,2.9879999999999995,11352.0,0.0,0.0,3799.196787148595,0.3346720214190094,638.0,0.9,1.0,1.0,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1250.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1250_timeseries.png,,4.0368268000893295
500.0,3411.718051271284,0.3005389403868291,15.25,10611.987531586446,0.934812150421639,0.37349999999999994,0.13125,9.0,0.041499999999999995,2.845714285714285,11352.0,0.0,0.0,3989.1566265060246,0.35140562248995993,639.0,0.9,1.0,1.05,sir_data\sir_500_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1313.csv,sir_plots\sir_500_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1313_timeseries.png,,4.021714200032875
