I0,peak_I,peak_I_fraction,time_to_peak,total_infected,attack_rate,beta,gamma,contact_rate,infection_prob,R0_eff,scenario_id,scale_contact,scale_infection_prob,scale_gamma,csv_path,plot_path,heatmap_path,scenario_wall_time
1.0,4082.448199325183,0.3596236962055306,36.0,10977.790476615086,0.9670358066080943,0.41396249999999996,0.11875,10.5,0.039424999999999995,3.4859999999999998,82.0,1.05,0.95,0.95,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1187_timeseries.png,,1.6091236998327076
1.0,3642.322729229143,0.32085295359664756,39.0,10794.804121654755,0.9509165012028502,0.39217499999999994,0.125,10.5,0.037349999999999994,3.1373999999999995,78.0,1.05,0.9,1.0,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1250_timeseries.png,,1.7883705999702215
1.0,3664.6777394160695,0.3228222110126911,38.75,10805.462043483807,0.9518553597149231,0.39424999999999993,0.125,10.0,0.039424999999999995,3.1539999999999995,58.0,1.0,0.95,1.0,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1250_timeseries.png,,2.0278493999503553
1.0,3482.105819402629,0.30673941326661636,37.5,10713.840130298897,0.9437843666577604,0.4149999999999999,0.1375,10.0,0.041499999999999995,3.018181818181817,65.0,1.0,1.0,1.1,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1375_timeseries.png,,2.217976699816063
1.0,4303.046617606479,0.37905625595546855,35.5,11050.355343765294,0.9734280605853852,0.41396249999999996,0.1125,10.5,0.039424999999999995,3.679666666666666,81.0,1.05,0.95,0.9,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1125_timeseries.png,,2.432091699913144
1.0,3856.3101773043027,0.33970315163004783,38.5,10890.57057830184,0.9593525879406132,0.39217499999999994,0.11875,10.5,0.037349999999999994,3.3025263157894735,77.0,1.05,0.9,0.95,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1187_timeseries.png,,2.658122800057754
1.0,4092.8371385825,0.3605388599878876,36.0,10981.483647658177,0.9673611388000508,0.4149999999999999,0.11875,10.0,0.041499999999999995,3.4947368421052625,62.0,1.0,1.0,0.95,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1187_timeseries.png,,2.857330100145191
1.0,3677.2504375980748,0.32392974256501716,37.0,10811.61301515659,0.9523972000666482,0.4149999999999999,0.13125,10.0,0.041499999999999995,3.1619047619047613,64.0,1.0,1.0,1.05,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1313_timeseries.png,,3.05332179996185
1.0,4701.88681299278,0.414190170277729,31.75,11154.005196536662,0.9825585972988603,0.45649999999999996,0.1125,10.0,0.045649999999999996,4.057777777777777,71.0,1.0,1.1,0.9,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1125_timeseries.png,,3.277819399954751
1.0,3878.4715289797523,0.3416553496282375,38.25,10899.735371530593,0.9601599164491361,0.39424999999999993,0.11875,10.0,0.039424999999999995,3.3199999999999994,57.0,1.0,0.95,0.95,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1187_timeseries.png,,3.4537909000646323
1.0,4278.392828609376,0.3768844986442368,32.5,11042.756750411007,0.9727586989438871,0.45649999999999996,0.125,10.0,0.045649999999999996,3.6519999999999997,73.0,1.0,1.1,1.0,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1250_timeseries.png,,3.669042400084436
1.0,3875.665772003973,0.3414081899228306,40.25,10898.509883915083,0.9600519629946338,0.37349999999999994,0.1125,10.0,0.037349999999999994,3.3199999999999994,51.0,1.0,0.9,0.9,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1125_timeseries.png,,3.856218999950215
1.0,4101.648963799414,0.3613150954721118,37.75,10984.470386387315,0.9676242412250982,0.39424999999999993,0.1125,10.0,0.039424999999999995,3.504444444444444,56.0,1.0,0.95,0.9,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1125_timeseries.png,,4.0303717001806945
1.0,3459.6453779799735,0.30476086839147054,39.25,10701.745679291638,0.9427189639967969,0.39424999999999993,0.13125,10.0,0.039424999999999995,3.0038095238095233,59.0,1.0,0.95,1.05,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1313_timeseries.png,,4.270435500191525
1.0,3650.623671971862,0.3215841853393113,41.0,10798.6172201441,0.9512523978280568,0.37349999999999994,0.11875,10.0,0.037349999999999994,3.1452631578947363,52.0,1.0,0.9,0.95,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1187_timeseries.png,,4.496993000153452
1.0,4085.2981710154927,0.3598747507941766,34.25,10978.811296790027,0.9671257308659291,0.43574999999999997,0.125,10.0,0.043574999999999996,3.4859999999999998,68.0,1.0,1.05,1.0,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1250_timeseries.png,,4.681685999967158
1.0,3435.3982037467817,0.3026249298578913,41.5,10688.214328335935,0.9415269845257166,0.37349999999999994,0.125,10.0,0.037349999999999994,2.9879999999999995,53.0,1.0,0.9,1.0,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1250_timeseries.png,,4.910654800012708
1.0,4313.8293710646785,0.38000611091126485,35.5,11053.46077701654,0.9737016188351427,0.4149999999999999,0.1125,10.0,0.041499999999999995,3.688888888888888,61.0,1.0,1.0,0.9,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1125_timeseries.png,,5.103813100140542
1.0,3033.2284327154,0.26719771253659264,43.0,10436.534498556033,0.919356456884781,0.37349999999999994,0.1375,10.0,0.037349999999999994,2.716363636363636,55.0,1.0,0.9,1.1,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1375_timeseries.png,,5.3417732999660075
1.0,3437.2699997995455,0.30278981675471683,39.75,10689.507333845142,0.9416408856452733,0.39217499999999994,0.13125,10.5,0.037349999999999994,2.9879999999999995,79.0,1.05,0.9,1.05,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1313_timeseries.png,,5.540629500057548
1.0,3883.5908497662294,0.3421063116425502,34.75,10901.918245195435,0.9603522062363843,0.43574999999999997,0.13125,10.0,0.043574999999999996,3.32,69.0,1.0,1.05,1.05,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1313_timeseries.png,,5.679774999851361
1.0,4078.643493455658,0.3592885388879191,32.75,10976.432595838718,0.9669161906129949,0.45649999999999996,0.13125,10.0,0.045649999999999996,3.4780952380952375,74.0,1.0,1.1,1.05,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1313_timeseries.png,,5.957545900018886
1.0,4079.7066363342137,0.35938219136136484,38.0,10976.705590948515,0.9669402388080087,0.39217499999999994,0.1125,10.5,0.037349999999999994,3.4859999999999993,76.0,1.05,0.9,0.9,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1125_timeseries.png,,6.141680300002918
1.0,3886.0046104769376,0.34231894031685495,33.25,10902.954534843808,0.9604434932032953,0.45649999999999996,0.1375,10.0,0.045649999999999996,3.3199999999999994,75.0,1.0,1.1,1.1,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0456_beta_0.4565_gamma_0.1375_timeseries.png,,6.3665682000573725
1.0,3689.2881037998623,0.3249901430408617,35.25,10817.210708877246,0.9528903020504974,0.43574999999999997,0.1375,10.0,0.043574999999999996,3.1690909090909085,70.0,1.0,1.05,1.1,sir_data\sir_1_initial_infection_contact_rate_10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.0000_infection_prob_0.0436_beta_0.4357_gamma_0.1375_timeseries.png,,6.518074499908835
1.0,3241.4060992821155,0.28553612572957326,40.25,10574.815902812777,0.9315376940462278,0.39217499999999994,0.1375,10.5,0.037349999999999994,2.8521818181818177,80.0,1.05,0.9,1.1,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0373_beta_0.3922_gamma_0.1375_timeseries.png,,6.723602200159803
1.0,3870.5343313008616,0.3409561602625847,36.5,10896.530819510617,0.9598776268067845,0.41396249999999996,0.125,10.5,0.039424999999999995,3.3116999999999996,83.0,1.05,0.95,1.0,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1250_timeseries.png,,6.629473099950701
1.0,3667.09303650157,0.32303497502656536,37.0,10806.619672336297,0.9519573354771227,0.41396249999999996,0.13125,10.5,0.039424999999999995,3.1539999999999995,84.0,1.05,0.95,1.05,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1313_timeseries.png,,6.608967599924654
1.0,3471.802150670737,0.30583176098227066,37.5,10708.139305131544,0.9432821798036949,0.41396249999999996,0.1375,10.5,0.039424999999999995,3.010636363636363,85.0,1.05,0.95,1.1,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0394_beta_0.4140_gamma_0.1375_timeseries.png,,6.583735999884084
1.0,4513.547834214318,0.3975993511464339,33.5,11109.055881575605,0.9785990029576819,0.43574999999999997,0.1125,10.5,0.041499999999999995,3.873333333333333,86.0,1.05,1.0,0.9,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1125_timeseries.png,,6.5912784000393
1.0,4294.765938046355,0.3783268092007007,34.0,11047.85482235337,0.9732077891431793,0.43574999999999997,0.11875,10.5,0.041499999999999995,3.6694736842105264,87.0,1.05,1.0,0.95,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1187_timeseries.png,,6.576019499916583
1.0,4085.2981710154927,0.3598747507941766,34.25,10978.811296790027,0.9671257308659291,0.43574999999999997,0.125,10.5,0.041499999999999995,3.4859999999999998,88.0,1.05,1.0,1.0,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1250_timeseries.png,,6.565698799910024
1.0,3883.5908497662294,0.3421063116425502,34.75,10901.918245195435,0.9603522062363843,0.43574999999999997,0.13125,10.5,0.041499999999999995,3.32,89.0,1.05,1.0,1.05,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1313_timeseries.png,,6.541298399912193
1.0,3689.2881037998623,0.3249901430408617,35.25,10817.210708877246,0.9528903020504974,0.43574999999999997,0.1375,10.5,0.041499999999999995,3.1690909090909085,90.0,1.05,1.0,1.1,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0415_beta_0.4357_gamma_0.1375_timeseries.png,,6.544581599999219
1.0,4710.7456737035345,0.41497054912821835,31.75,11156.0137333001,0.9827355297128347,0.45753749999999993,0.1125,10.5,0.043574999999999996,4.066999999999999,91.0,1.05,1.05,0.9,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1125_timeseries.png,,6.536662299884483
1.0,4495.462905795571,0.3960062461060228,32.0,11104.358137441508,0.9781851777168348,0.45753749999999993,0.11875,10.5,0.043574999999999996,3.8529473684210522,92.0,1.05,1.05,0.95,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1187_timeseries.png,,6.524178999941796
1.0,4287.5587741465315,0.37769192865984247,32.25,11045.636970861546,0.9730124181520037,0.45753749999999993,0.125,10.5,0.043574999999999996,3.6602999999999994,93.0,1.05,1.05,1.0,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1250_timeseries.png,,6.51409519999288
1.0,4088.130949183678,0.36012429080194486,32.75,10979.799840879927,0.9672128119168364,0.45753749999999993,0.13125,10.5,0.043574999999999996,3.4859999999999993,94.0,1.05,1.05,1.05,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1313_timeseries.png,,6.506728299893439
1.0,3895.499221494388,0.34315532254178893,33.0,10906.84044893491,0.9607858041697419,0.45753749999999993,0.1375,10.5,0.043574999999999996,3.327545454545454,95.0,1.05,1.05,1.1,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0436_beta_0.4575_gamma_0.1375_timeseries.png,,6.503593700006604
1.0,4896.902518858527,0.431369143662661,30.0,11193.690866292729,0.9860545160582037,0.47932499999999995,0.1125,10.5,0.045649999999999996,4.260666666666666,96.0,1.05,1.1,0.9,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1125_timeseries.png,,6.499602800002322
1.0,4684.028670759551,0.4126170428787483,30.25,11150.072499692433,0.9822121652301298,0.47932499999999995,0.11875,10.5,0.045649999999999996,4.036421052631579,97.0,1.05,1.1,0.95,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1187_timeseries.png,,6.488945099990815
1.0,4478.564394862902,0.39451765282442763,30.5,11100.097219475007,0.9778098325823649,0.47932499999999995,0.125,10.5,0.045649999999999996,3.8345999999999996,98.0,1.05,1.1,1.0,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1250_timeseries.png,,6.487035199999809
1.0,4281.4671871562805,0.37715531951693804,31.0,11043.677857507339,0.972839839456249,0.47932499999999995,0.13125,10.5,0.045649999999999996,3.6519999999999992,99.0,1.05,1.1,1.05,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1313_timeseries.png,,6.489958700025454
1.0,4091.058292570629,0.36038216107916043,31.25,10980.772301271854,0.9672984761515023,0.47932499999999995,0.1375,10.5,0.045649999999999996,3.4859999999999993,100.0,1.05,1.1,1.1,sir_data\sir_1_initial_infection_contact_rate_10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate10.5000_infection_prob_0.0456_beta_0.4793_gamma_0.1375_timeseries.png,,6.491462400183082
1.0,3886.0046104769376,0.34231894031685495,33.25,10902.954534843808,0.9604434932032953,0.45649999999999996,0.1375,11.0,0.041499999999999995,3.3199999999999994,115.0,1.1,1.0,1.1,sir_data\sir_1_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1375_timeseries.png,,0.3199994000606239
1.0,3863.289329745649,0.3403179465949303,35.0,10893.653447818371,0.9596241585463682,0.4336749999999999,0.13125,11.0,0.039424999999999995,3.3041904761904752,109.0,1.1,0.95,1.05,sir_data\sir_1_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1313.csv,sir_plots\sir_1_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1313_timeseries.png,,0.5639724000357091
1.0,4701.88681299278,0.414190170277729,31.75,11154.005196536662,0.9825585972988603,0.45649999999999996,0.1125,11.0,0.041499999999999995,4.057777777777777,111.0,1.1,1.0,0.9,sir_data\sir_1_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1125.csv,sir_plots\sir_1_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1125_timeseries.png,,0.7294693000148982
2.0,3433.718489151715,0.3024769634559298,40.75,10687.029372166126,0.9414226014945495,0.35482499999999995,0.11875,9.0,0.039424999999999995,2.9879999999999995,132.0,0.9,0.95,0.95,sir_data\sir_2_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1187.csv,sir_plots\sir_2_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1187_timeseries.png,,0.9543402998242527
1.0,3838.4128659780554,0.33812657381765815,36.75,10883.295662981816,0.9587117391633031,0.41084999999999994,0.125,11.0,0.037349999999999994,3.2867999999999995,103.0,1.1,0.9,1.0,sir_data\sir_1_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1250.csv,sir_plots\sir_1_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1250_timeseries.png,,1.1739159999415278
2.0,2781.6589321654856,0.24503690382007448,45.25,10243.176389837681,0.902323501571325,0.33614999999999995,0.13125,9.0,0.037349999999999994,2.5611428571428565,129.0,0.9,0.9,1.05,sir_data\sir_2_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1313.csv,sir_plots\sir_2_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1313_timeseries.png,,1.37915170006454
1.0,4091.058292570629,0.36038216107916043,31.25,10980.772301271854,0.9672984761515023,0.47932499999999995,0.1375,11.0,0.043574999999999996,3.4859999999999993,120.0,1.1,1.05,1.1,sir_data\sir_1_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1375.csv,sir_plots\sir_1_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1375_timeseries.png,,1.6006052000448108
2.0,3660.3406437799235,0.3224401553717339,40.0,10803.031117996647,0.9516412189919526,0.35482499999999995,0.1125,9.0,0.039424999999999995,3.1539999999999995,131.0,0.9,0.95,0.9,sir_data\sir_2_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1125.csv,sir_plots\sir_2_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1125_timeseries.png,,1.7704074999783188
1.0,4485.817375436271,0.395156569365422,32.0,11101.93145676588,0.9779714109201797,0.45649999999999996,0.11875,11.0,0.041499999999999995,3.8442105263157895,112.0,1.1,1.0,0.95,sir_data\sir_1_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1187.csv,sir_plots\sir_1_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1187_timeseries.png,,1.9813837998080999
